Siruta,Localitate,Alimentara,Textila,Lemnului,ChimicaFarmaceutica,Metalurgica,ConstructiiMasini,CalculatoareElectronica,Mobila,Energetica
109265,Oras Ulmeni,326.2843344800212,687.8319661286055,0.0,0.0,0.0,0.0,0.0,14.204286848372586,2.865175972479492
43732,Ramnicelu,0.0,0.0,77.05022156573116,0.0,0.0,0.0,0.0,0.0,0.0
101083,Belciugatele,0.0,0.0,102.00604370060437,2.4370060437006043,0.0,14029.069270106927,0.0,0.0,0.0
125659,Babiciu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68324,Ocnita,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133866,Jugureni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.11111111111111
92907,Balaciu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174824,Golesti,36.94922737306843,636.7905077262693,1113.47880794702,0.0,0.0,21.172406181015454,0.0,74.47461368653421,0.0
51948,Ciclova Romana,0.0,0.0,956.2704049844236,0.0,0.0,0.0,0.0,0.0,0.0
125677,Baldovinesti,0.0,3351.730589335828,0.0,238.87277829747427,0.0,0.0,0.0,0.0,0.0
166636,Valeni,27565.93200237201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150258,Slatina,0.0,0.0,4455.800035707909,0.0,0.0,0.0,0.0,0.0,0.0
158449,Sacosu Turcesc,346.7335870599429,271.7535680304472,279.4941325721535,8.856010149064383,0.0,0.0,0.0,0.0,0.0
27383,Batar,22.150779588944012,0.0,0.0,0.0,0.0,0.0,3.403437278525868,0.0,0.0
68342,Odobesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142079,Mesesenii De Jos,2220.6576923076923,0.8769230769230769,54.187179487179485,0.0,0.0,0.0,0.0,0.0,0.0
117505,Hodosa,14.340668296658517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60169,Negreni,0.0,0.0,0.8357709987463435,0.0,0.0,0.0,0.0,0.0,0.0
43787,Romanu,194.55217391304348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19212,Teiu,5.630066322770818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174860,Municipiul Adjud,770.3553316785906,466.3584951574439,9826.443276390713,0.0,0.0,0.0,0.0,303.73290504696547,9.894972502068429
76558,Grivita,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51984,Ciuchici,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166672,Vetrisoaia,89.04729094895083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84754,Lunca De Sus,1316.5328467153286,0.0,2673.3740145985403,0.0,0.0,0.0,0.0,0.0,0.0
150294,Straja,0.0,0.0,316.9967872844099,0.0,0.0,0.0,0.0,0.0,0.0
101145,Berceni,0.2086837137463532,161.13437446370344,28.727990389565814,0.0,897.6771923802986,119.27853097648875,0.0,0.0,0.0
133919,Lapos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92961,Borcea,51.713975380159305,0.0,20.926019792420952,110.58810041033068,0.0,0.0,0.0,0.0,0.0
43812,Rosiori,90.49926632428466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150310,Stroiesti,0.0,0.0,0.29797377830750893,0.0,0.0,0.0,0.0,0.0,0.0
76585,Independenta,0.37947643979057594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142122,Mirsid,0.0,140.7436643124221,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101163,Bolintin-Deal,148.87404214559388,0.0,0.0,57.01484674329502,0.0,0.0,0.0,51.49744572158365,0.0
109354,Valea Chioarului,0.0,0.0,65.67324350336862,31.268046198267566,0.0,0.0,0.0,0.0,0.0
27436,Biharia,2063.901554404145,353.6400090110385,1277.7384546068934,0.0,0.0,0.0,37.606668168506424,0.0,0.0
117550,Ibanesti,5441.331233963145,0.0,3966.4091439234894,0.0,0.0,0.0,0.0,28.066480055983206,0.0
19249,Tigveni,6575.340772532189,0.0,0.08583690987124463,0.0,0.0,0.0,0.0,0.0,0.0
166707,Viisoara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11058,Halmagiu,87.55350686912509,0.0,13.988792480115691,0.0,0.0,0.0,0.0,0.0,0.0
68404,Pietrosita,11.265331664580726,0.0,90.67459324155195,0.0,0.0,0.0,0.0,0.0,0.0
76601,Ivesti,0.5796746373970991,2.7952763622108976,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92989,Bordusani,0.0,0.0,24.027837259100643,0.0,0.0,0.0,0.0,0.0,0.0
125757,Barasti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158528,Satchinez,21136.934181745874,0.0,8.603102008351561,0.0,0.0,0.0,0.0,0.0,0.0
52035,Ciudanovita,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101190,Oras Bolintin-Vale,1174.139607785959,0.0,60.92607713056791,0.0,0.0,0.0,0.0,41.788073193847055,0.0
174922,Oras Marasesti,31.296852912729708,995.942414998884,356.99196488356523,22.994940852615134,0.0,0.0,0.0,409.0899486645339,4.463953574882821
68431,Poiana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133964,Lipanesti,51.67407829722539,728.4325351577347,153.19973394146712,0.0,0.0,0.0,0.0,1.7088559483086279,0.0
150356,Stulpicani,0.0,0.0,2727.932250656168,0.0,0.0,0.0,0.0,0.0,0.0
84825,Lupeni,12671.271175592063,34.35993172605078,341.9359931726051,1190.7111158523576,0.0,8093.568167271175,0.0,93.38404096436953,0.0
43867,Salcia Tudor,0.5764796310530361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93021,Bucu,8172.953036437247,0.0,213.03724696356275,0.0,0.0,0.0,0.0,0.0,0.0
52062,Copacele,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76638,Jorasti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2915,Oras Baia De Aries,74.42787046123651,2607.336113837095,133.94921491658488,0.0,0.0,0.0,0.0,0.0,0.0
142177,Napradea,0.0,0.0,10.646654611211574,0.0,0.0,0.0,0.0,14.557323688969259,0.0
158564,Sacalaz,1128.0151182919792,44.67524523946913,337.265089440277,0.0,0.0,671.2348528563185,0.0,54.174379688401615,94.7067512983266
109425,Vima Mica,116.42126789366053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166770,Vinderei,20.679751077070367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27506,Boianu Mare,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68468,Potlogi,9.41336743772242,0.0,0.0,0.055604982206405695,0.0,0.0,0.0,0.0,0.0
101243,Brazii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134014,Magurele,91.90957221516307,353.1058873358746,1214.1895383312155,0.0,0.0,0.0,0.0,0.0,0.0
76674,Liesti,2327.5896711904543,95.84652518444302,0.0,0.0,0.0,0.0,0.0,408.6783860096548,0.0
19338,Titesti,0.0,0.0,174.2667186586079,0.0,0.0,77837.77500487425,0.0,33.82745174497953,0.0
93067,Oras Cazanesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.609375,0.0
150418,Sucevita,124.05483769303498,0.0,11690.339426410337,0.0,0.0,0.0,0.0,68.93791364639142,0.0
158608,Secas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35731,Municipiul Botosani,1800.7601218625698,6625.260125946436,117.60973757075298,10.488422239102203,8.981238718319407,138.48520415247523,1484.7884965654684,317.9596350657094,357.16542108745193
52115,Cornea,1129.6508205998869,0.0,287.6247877758913,0.0,0.0,0.0,0.0,0.0,0.0
76692,Matca,5.44083878169351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125846,Barza,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43929,Scortaru Nou,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93085,Ciocanesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.2861650485437,0.0
142239,Nusfalau,91.84738853503185,0.0,397.9956687898089,148.14063694267517,0.0,0.0,35728.62394904459,149.13273885350318,0.0
134050,Magureni,9789.420130272953,181.96991315136475,10.792803970223325,629.595688585608,0.0,0.0,0.0,0.0,0.0
117667,Iclanzel,559.6469216417911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11174,Halmagel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27560,Borod,0.0,41.68548588558581,62.64801398950787,0.0,0.0,0.0,0.0,980.3532350736947,0.0
175019,Oras Odobesti,8394.120219711887,75.77717898227796,1065.1856150896465,0.0,0.0,0.0,205.18758420561716,1106.6393408643382,0.0
2988,Berghin,0.0,0.0,4.171122994652406,0.0,0.0,0.0,0.0,0.0,0.0
93101,Ciochina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333.80527638190955,0.0
35759,Curtesti,228.52154531946508,0.0,48.11051263001486,0.0,0.0,0.0,0.0,0.0,0.0
76718,Mastacani,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150445,Saru Dornei,232.99716981132076,0.0,9175.90283018868,0.0,0.0,0.0,0.0,97.70188679245283,0.0
68529,Produlesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125873,Bobicesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101298,Branesti,0.0,181.94230340833147,136.06437959456449,0.0,0.0,55007.60302962798,497.3141011361105,0.0,0.0
84923,Martinis,550.1854508196722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158653,Sanandrei,102.56919479760339,2504.927809440304,35.78357445564811,0.0,0.0,0.0,114.55238930293731,166.60718982902236,0.0
19392,Uda,0.0,0.0,27.2,0.0,0.0,0.0,0.0,0.0,0.0
52160,Cornereva,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109504,Viseu De Jos,47.970423352020106,0.0,460.8037889039242,0.0,0.0,0.0,0.0,0.0,0.0
76745,Movileni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175055,Oras Panciu,398.8564819795589,2943.936202259279,1564.200430338892,47.60193652501345,0.0,0.0,0.0,0.0,563.8447552447552
142284,Pericei,1016.1079545454545,151.4527376033058,637.4349173553719,0.0,0.0,0.0,53.20247933884298,178.00103305785123,0.0
134096,Maneciu,89.33305235553058,0.0,313.89547625737566,0.0,0.0,333.03877493678,14.11229746183385,1594.7576098154912,0.0
68565,Pucheni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166869,Voinesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43992,Silistea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76763,Namoloasa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101341,Brezoaele,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3039,Bistra,0.0,0.0,388.82620376110765,0.0,0.0,0.0,0.0,0.0,0.0
11236,Hasmas,0.0,0.0,0.0,0.0,0.0,0.0,58.623325453112685,0.0,0.0
93156,Ciulnita,5729.190457097033,0.0,0.0,0.0,0.0,0.0,0.0,12.951082598235766,0.0
158699,Sanmihaiu Roman,3202.4946733950096,215.1951219512195,26.70633585646201,0.0,0.0,3997.5668629100082,0.0,398.7279226240538,0.5640594336977852
27631,Bors,3555.005759539237,26699.136309095273,610.7765778737701,0.0,118.02087832973362,2342.443004559635,221790.11855051597,59.66402687784977,0.0
150524,Todiresti,4.388454376163874,0.0,48.89646182495345,0.0,0.0,0.0,0.0,0.0,0.0
35839,Rachiti,14916.576211996713,188.36606409202957,4383.4354971240755,0.0,0.0,0.0,0.0,3.2549301561216106,0.0
60419,Municipiul Constanta,1703.793920257631,377.089601665545,135.01779076276677,110.36070244736992,33.93444118072547,566.7860737041393,84.56393918999666,86.13635706064018,2844.8370369904455
101378,Bucsani,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142337,Plopis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76807,Nicoresti,191.59014802232468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125962,Brastavatu,0.292149866190901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158733,Sanpetru Mare,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68627,Oras Racari,208.66339668914776,19.57633353770693,488.1938994481913,626.0459840588596,0.0,0.0,0.0,24.462293071735132,0.0
175126,Andreiasu De Jos,0.0,0.0,694.7608581894297,0.0,0.0,0.0,0.0,0.0,0.0
117783,Ideciu De Jos,0.0,338.59276655706907,277.08689525598874,0.0,0.0,0.0,0.0,0.023485204321277594,0.0
93209,Cocora,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44060,Stancuta,194.22357019064125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27686,Bratca,176.1401606425703,6.586947791164659,0.0,0.0,0.0,0.0,16.41425702811245,0.0,0.0
60455,Oras Eforie,218.78363371563808,205.37493173129437,5.932277444019661,387.29619515747316,0.0,0.0,0.0,0.0,0.008920444201711269
142373,Poiana Blenchii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11307,Ignesti,0.0,0.0,5.927877947295423,0.0,0.0,0.0,0.0,0.0,0.0
35884,Stauceni,339.7649807586586,10.056624518966466,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125999,Brebeni,67.39132061354283,0.0,415.65656565656565,0.0,0.0,0.0,0.0,0.0,0.0
134194,Manesti,0.0,0.0,219.1749307827838,0.0,0.0,0.0,0.0,0.0,0.0
93236,Cosambesti,0.5124458874458875,0.0,8.74025974025974,0.0,0.0,0.0,0.0,0.0,0.0
158779,Sag,265.79036073329394,59.47634535777647,286.54287403903015,14.506505026611473,0.0,8.810762862211709,0.0,14.913069189828503,0.0
150588,Udesti,37.41806775407779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85056,Meresti,0.0,0.0,8.6524926686217,0.0,0.0,0.0,0.0,0.0,0.0
60482,Municipiul Mangalia,490.8070885716315,134.48114212657148,7.063238392878282,2.146198830409357,0.0,24357.461917276323,0.0,47.82451405166086,437.41113241944265
117827,Oras Iernut,441.3359590792839,0.0,4.375447570332481,1.4658823529411764,0.0,0.0,0.0,0.0,0.0
126022,Brancoveni,915.9384965831435,237.8090356871678,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166985,Vulturesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44113,Surdila-Gaiseanca,169.48616761594792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101458,Oras Budesti,0.0,0.0,6345.266347893513,0.0,0.0,0.0,0.0,11.415611269061774,0.0
85074,Mihaileni,13.731484859540315,16.743524261218532,7.294053265231668,0.0,0.0,0.0,0.0,0.0,0.0
158804,Stiuca,0.0,0.0,525.4889411764706,0.0,0.0,0.0,0.0,0.0,0.0
11352,Iratosu,0.0,0.0,274.52366053969496,0.0,0.0,9.59327336722722,0.0,0.0,0.0
142426,Romanasi,0.0,0.0,86.35844238748803,0.0,0.0,0.0,0.0,6.908713692946058,0.0
60507,Oras Navodari,114.97903724845898,1.1137840884560957,122.88101120092102,5201.637325210467,1540.2385052646728,95.14211018636222,0.0,18.57067133571583,2527.4449667809945
93281,Cuza Voda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.06245259165613,0.0
175206,Balesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19560,Ungheni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35946,Oras Darabani,7198.992104440275,105.18581926203878,0.0,0.0,0.0,0.0,0.0,1.8707004377736085,0.0
44140,Sutesti,14.81328775902585,0.0,28.860286263618885,0.0,0.0,0.0,0.0,0.0,0.0
27757,Brusturi,11.282869612656846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68716,Runcu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60534,Oras Techirghiol,70.20480435859336,9.719910846953937,12.914561664190193,0.0,0.0,11.767087667161961,0.0,25.752105002476473,0.0
167035,Vutcani,36.49002991026919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175224,Barsesti,123.59094076655052,0.0,1784.5351916376308,0.0,0.0,0.0,0.0,0.0,0.0
126077,Bucinisu,0.0,301.88956433637287,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76932,Oancea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11398,Macea,0.0,0.0,23.434412503488698,0.0,0.0,0.0,0.0,141.93566843427297,0.0
85127,Mugeni,877.7738888888889,0.0,214.33,0.0,0.0,0.0,0.0,533.5230555555555,0.0
158859,Teremia Mare,103.31933815925542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93325,Dichiseni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101519,Bulbucata,0.0,0.0,0.0,0.0,0.0,120.70226773957572,27.874177029992683,0.0,0.0
44177,Tichilesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126102,Cezieni,92.38086854460094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60570,Agigea,317.95401285120323,59.8345722565201,1047.635504598715,0.0,0.0,0.0,0.0,388.763260677838,1.6764520599722816
167071,Zapodeni,4.938626273178375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175260,Boghesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11423,Misca,0.0,0.0,0.0,90.91629257987853,0.0,0.0,0.0,0.0,0.0
142499,Rus,0.0,0.0,112.46771217712177,0.0,0.0,0.0,0.0,0.0,0.0
117925,Livezeni,2526.5330275229358,1291.5266055045872,1.529051987767584,144.2776758409786,0.0,1055.2131498470949,0.0,40.06666666666667,523.1477064220184
36006,Municipiul Dorohoi,1246.8717016049266,1599.4637056890335,46.293991895600016,2.025461855078013,0.0,6.233591780734501,0.0,16.56331961328611,0.0
76969,Pechea,115.9199754040759,1.0750175685172172,0.0,0.0,0.0,1003.5590302178496,0.0,572.635277582572,0.0
44202,Traian,0.0,1.5256788665879575,992.3465171192444,0.0,0.0,0.0,0.0,0.0,0.0
150702,Ulma,42.00438212094654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158895,Tomesti,154.85263157894738,0.0,1888.3655502392344,0.0,0.0,0.0,0.0,0.0,0.0
19631,Valea Danului,0.0,0.0,134.2907284768212,0.0,0.0,0.0,0.0,499.97185430463577,0.0
68789,Salcioara,44.372093023255815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60598,23 August,207.6648705023466,0.0,0.0,0.0,0.0,521.6177646445333,0.0,0.0,0.0
93370,Dor Marunt,77.83110588926421,76.52371860772507,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101564,Butimanu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134336,Pacureti,32.90982439487423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76996,Piscu,6.760909275421149,0.0,0.0,0.0,0.0,0.0,0.0,236.7034706718084,0.0
126148,Cilieni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27846,Budureasa,1668.782013323464,0.0,371.44522575869723,0.0,0.0,0.0,0.0,0.0,0.0
109773,Municipiul Drobeta-Turnu Severin,491.4168960174975,105.41078100792855,557.1819283696345,2059.5018955618334,3.1920167684316048,521.0768249339287,0.0,25.161487286977124,78.41790759136062
142550,Salatig,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11478,Moneasa,0.0,0.0,544.329347826087,0.0,0.0,0.0,0.0,3554.0021739130434,0.0
126166,Carlogani,75.98083475298127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60632,Limanu,1.1611526147278548,0.0,0.0,0.0,0.0,3780.9916145753928,0.0,47.11205976520811,0.0
36060,Oras Saveni,32.90373935579415,1051.8130322102925,3.0235715167222015,0.0,0.0,0.0,0.0,0.0,0.0
44257,Tudor Vladimirescu,0.0,0.0,186.20384791571232,0.0,0.0,0.0,0.0,0.0,0.0
77028,Priponesti,0.0,0.0,0.0,199.1753996447602,0.0,0.0,0.0,0.0,0.0
150766,Vadu Moldovei,179.4592462751972,0.0,0.0,0.0,0.0,0.0,0.0,670.0602541630149,0.0
11502,Olari,0.0,679.6375872382852,213.41425722831505,0.0,0.0,0.0,0.0,0.0,0.0
19695,Valea Iasului,0.0,0.0,1508.8721560130011,0.0,0.0,0.0,0.0,96.72769953051643,0.0
117998,Lunca,781.5391095066185,10.4191736863217,112.2430806257521,0.0,0.0,0.0,0.0,0.0,0.0
101617,Buturugeni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.077095808383234
134390,Plopu,257.7980688497061,0.0,0.0,0.0,0.0,0.0,0.0,36.35264483627204,0.0
158966,Topolovatu Mare,0.0,0.0,0.0,0.0,0.0,111.79424517146235,0.0,0.0,0.0
85243,Ocland,0.0,0.0,793.4256756756756,0.0,0.0,0.0,0.0,0.0,0.0
93441,Dorobantu,0.0,0.0,12.229705778092875,0.0,0.0,0.0,0.0,0.0,0.0
109826,Simian,17.04397742751508,61.413212687293246,0.0,0.0,0.0,0.0,0.0,3.1675423234092235,0.0
27908,Buduslau,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167179,Zorleni,28.97005261027924,60.25161877782274,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175368,Bolotesti,533.778901734104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44300,Tufesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60687,Oras Ovidiu,471.5651728553137,0.9639564660691421,1.572215108834827,572.6299615877081,0.0,653.4530089628681,0.0,31.496670934699104,1.7377720870678617
11539,Paulis,0.0,0.0,7229.929953917051,257.6944700460829,0.0,0.0,0.0,0.0,0.0
126228,Colonesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68887,Selaru,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142612,Sag,0.0,0.0,3.797658360852597,0.0,0.0,0.0,0.0,0.0,0.0
77082,Rediu,5764.7585895117545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27935,Bulz,423.6105656848995,0.0,132.71482000935018,0.0,0.0,0.0,0.0,68.10425432445068,0.0
101662,Calugareni,179.92410954000357,0.0,18.612135314122067,89.3135851082871,0.0,0.0,0.0,0.0,0.0
36131,Albesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44328,Ulmu,132.6563157894737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85289,Plaiesii De Jos,0.0,0.0,11.461323066153307,0.0,0.0,0.0,0.0,0.0,0.0
134443,Podenii Noi,0.0,0.3341558708616081,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118058,Lunca Bradului,0.0,0.0,3308.4595375722542,0.0,0.0,0.0,0.0,0.0,0.0
93487,Dragalina,27.458095455583468,0.0,0.0,0.0,0.0,0.0,0.0,42.852706097282486,0.0
60721,Tuzla,22.50794096978215,0.0,1.0888264230498945,0.0,0.0,116.8805340829234,0.0,0.0,0.0
167222,Ibanesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68921,Tatarani,0.0,21.72610117330256,991.7639930755914,0.0,0.0,0.0,0.0,26.130602038853624,0.0
159035,Tormac,782.6726694915254,0.0,104.2899011299435,0.0,0.0,0.0,0.0,0.0,0.0
167231,Fruntiseni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11584,Oras Pecica,1035.4253044463326,2416.593882752761,80.27527612574342,0.0,0.0,185.767841971113,0.0,150.12284055508354,0.0
27971,Buntesti,1064.5694413282476,0.0,1090.0275970383666,0.0,0.0,0.0,0.0,0.0,0.0
44355,Unirea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3397,Blandiana,0.0,0.0,63.686708860759495,0.0,0.0,0.0,0.0,0.0,0.0
77126,Scanteiesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167240,Rafaila,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175439,Bordesti,6.105470953186689,138.63846587704455,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118094,Magherani,0.0,0.0,154.27781871775977,0.0,0.0,0.0,0.0,0.0,0.0
19793,Vedea,0.0,0.28792912513842744,0.0,0.0,0.0,0.0,0.0,30.421373200442968,0.0
142676,Sanmihaiu Almasului,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167259,Pogonesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52570,Dalboset,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85341,Praid,954.1092424895788,4.120741699008193,1019.9862009486848,46.14877102199224,0.0,0.0,0.0,61.965789851947676,0.0
101724,Cascioarele,0.0,1.9452054794520548,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159071,Traian Vuia,782.6919850885369,0.0,578.5121155638398,0.0,0.0,0.0,0.0,0.0,0.0
77153,Schela,168.8437092992967,0.0,267.71398801771295,0.0,0.0,0.0,0.0,0.0,0.0
93539,Dragos Voda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109924,Oras Baia De Arama,216.50518227305218,0.0,1103.6250893495353,0.0,0.0,0.0,0.0,0.0,0.0
167268,Ciocani,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44391,Vadeni,2005.927065665132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60776,Oras Cernavoda,149.67094479665997,2.334364208030514,1150.3291582908098,0.0,0.0,2.1119529921138085,0.0,0.0,387.20086593474565
175466,Brosteni,0.0,152.665785997358,1054.9035667107,0.0,0.0,0.0,0.0,0.0,0.0
150891,Valea Moldovei,0.0,0.0,180.79430237774787,0.0,0.0,0.0,0.0,0.0,0.0
36202,Avrameni,0.8090698273640814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101742,Cernica,3046.1184834123223,72.15968662346455,1.1573653157945643,0.0,1380.3152142373538,0.0,0.0,2.9109198181642326,0.0
167277,Cozmesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68976,Uliesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142710,Somes-Odorhei,6.663305725603169,789.38494778538,19.163125675189054,0.0,0.0,0.0,0.0,0.0,0.0
167286,Dodesti,0.0,0.0,249.9064587973274,0.0,0.0,0.0,0.0,0.0,0.0
11637,Peregu Mare,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126326,Corbu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,856.1579868708972,0.0
77180,Slobozia Conachi,159.05846223839853,16.035941765241127,53.27024567788899,0.0,0.0,0.0,0.0,0.0,0.0
167295,Feresti,0.0,54.268629254829804,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60801,Oras Harsova,587.4976404594427,2.0674027246015494,0.0,0.0,5857.40414922981,2.3460065889057073,0.0,200.2786929035705,0.0
3459,Bucium,0.0,0.0,93.00392156862745,0.0,0.0,0.0,0.0,0.0,0.0
167302,Muntenii De Sus,33.63974866185711,59.219455434023736,0.0,0.0,0.0,0.0,0.0,0.0,0.0
